dz_id|dz_name|dz_location|dz_ident|lat|sin_lat_rad|cos_lat_rad|lon|sin_lon_rad|cos_lon_rad|dz_address|dz_phone|dz_email|dz_url
110|Skydive Toledo|Ed Carlson Memorial Field, South Lewis County Airport|KTDO|46.476|0.725085970093351|0.688658359401659|-122.809|-0.840481501799269|-0.541840239492459|5219 Jackson Hwy,  Toledo, Washington,  98591, United States|360-864-2230|h_whittaker@hotmail.com|http://www.skydivetoledo.com
111|Chambery|||||||||Aeroport de Chambery Aix les Bains,  Chambery,  73420, France|0613096156|chambery@veloce-skydive.com|http://www.veloce-skydive.com/chambery
112|Fallskärmsklubben Cirrus Göteborg / Skydive Sweden|Näsinge Flygplats|ESGS|59.021|0.857356014437339|0.514723872098547|11.34|0.19663069461542|0.980477623372945|Näsinge Flygplats,  Strömstad, Sweden|+46(0)70SKYDIVE|info@skydivesweden.se|http://www.hoppafallskarm.nuwww.tandemhopp.se
113|Para-Club Valais|||||||||Case Postale 1061,  Sion,  1950, Switzerland|024 / 425 04 41|info@pcv.ch|http://www.pcv.ch
114|Mile High Parachuting|||45.24|0.710062491057925|0.704138664463623|76.22|0.97121748462728|0.238194453239908|South Renfrew Municipal Airport,  Arnprior, Ontario,  k0a2x0, Canada|(613) 836-1256|milehighparachuting@yahoo.ca|http://www.milehighparachuting.com
115|CEPAC (Cordoba capital)|Aerodromo Coronel Olmedo||-31.49|-0.522349742976569|0.852731344570089|-64.146|-0.899908175955075|0.436079436398015|Aerodromo Coronel Olmedo, Camino 60 Cuadras Km 7.5,  Cordoba,  5000, Argentina|+54 (9) 3516878471 (movil)|info@skydivecordoba.com|http://www.skydivecordoba.com
116|Skydive Estonia / Eesti Langevarjuklubi|Rapla|EERA|58.987|0.857050420207137|0.515232546742507|24.729|0.418326857566567|0.908296559631534|Türi 10C,  Tallinn,  11313, Estonia|+372 54545544|admin@skydive.ee|http://www.skydive.ee/
117|Skydive Skyranch|Cecil Smith Airport|KSLG|36.192|0.590492988948172|0.807042768385328|-94.49|-0.996931012244625|-0.0782850996352894|Hwy 59  Cecil Smith Airport,  Siloam Springs, Arkansas, United States|1-888-456-JUMP|hpskydive@cox-internet.com|http://www.skyranch.com
118|Canton Air Sports|Barber Airfield|2D1|40.971|0.655676952126086|0.755041544850776|-81.1|-0.987959865769389|0.154710386299468|14008 Union Ave  NE,  Alliance, Ohio,  44601, United States|1-800-772-4174    330-823-0370|skydive@canton-airsports.com|http://www.canton-airsports.com
119|Eastern Province Skydivers|Grahamstown||||||||PO Box 613,  Grahamstown,  6140, South Africa|+27 (0) 828009263|joosvos@eastcape.net|http://www.epskydivers.co.za
120|Paracentrum Eelde - Hoogeveen|Airport Hoogeveen|EHHO|||||||postbox 567,  Hoogeveen,  7900 AN, Netherlands|++ 31 528 271150|info@paracentrumeeldehoogeveen.nl|http://www.paracentrumeeldehoogeveen.nl
121|Skydive Delmarva|Laurel Airport|N06|38.542|0.623088151075427|0.782151619565801|-75.594|-0.968557113073743|0.248791315592521|32524 Aero Drive,  Laurel, Delaware,  19956, United States|1-888-875-3540|gdw10@aol.com|http://www.skydivedelmarva.com
122|Tokyo Skydiving Club DZ|||||||||#411 Honda Airport, 53-1 Shimogo Ohazademaru, Kawajima-Machi, Hiki-gun,  Saitama-pref,  350-01, Japan|+81-492-97-7198|skydive@v7.com|http://www2s.biglobe.ne.jp/~TSDC/english.htm
123|Skydive Elsinore|Skylark Airport|CA89|33.63|0.553827589907507|0.832631371410688|-117.302|-0.888601222223898|-0.458680572797883|20701 Cereal Road,  Lake Elsinore, California,  92530, United States|951-245-9939|sydney@skydiveelsinore.com|http://www.skydiveelsinore.com
124|Stockholm Skydive Club, Gryttjom|Gryttjom|ESKG|60.287|0.868519076074499|0.495655741916401|17.427|0.299490434196907|0.95409930291587|Box 421,  Stockholm,  101 28, Sweden|+46 293 502 51, +46 709 30 73 73|info@skydive.se|http://www.skydive.se/311/m-eng-home.html
125|SkyDance SkyDiving|Yolo County Airport|2Q3|38.579|0.623593112597243|0.781749083735493|-121.857|-0.849368037025423|-0.527801039862163|24390 Aviation Ave,  Davis, California,  95616, United States|530.753.2651|manifest@skydance.net|http://www.skydanceskydiving.net
126|Black Knights Parachute Centre|||53.962|0.808626982531377|0.588321683369056|-2.835|-0.0494598965923676|0.998776110361613|Hillam Lane,  Cockerham,  LA2  0DY, United Kingdom|01772 717624 / 01524 791820|jeff@payco.net|http://www.bkpc.co.uk
127|Skydive Palatka|Kay Larkin Municipal Airport|28J|29.661|0.49486729498272|0.868968561201432|-81.682|-0.989480389400519|0.144667062567114|Kay Larkin Airport,  Palatka, Florida,  32178, United States|(386) 328-0606|Manifest@SkydivePalatka.com|http://www.skydivepalatka.com
128|Skydive Center Relax|Airport Slavnica||||||||Airport Slavnica,  Slavnica, Slovak Republic|+421-901-776600|mail@relaxteam.sk|http://www.tjump.sk
129|Wolf River Skydivers||W34|44.455|0.700348862586609|0.713800721962119|-88.562|-0.999685065880071|0.0250951998668681|Closed,  Closed, Wisconsin, United States|Closed|wolfriverjoe@dropzone.com|http://www.facebook.com/home.php#/profile.php?v=wall&ref=search&id=100000608875454
130|Skydive Greene County|Skydive Greene County Inc Airport|7OA7|39.679|0.638485774951587|0.769633623995516|-83.871|-0.99428403168942|0.106767337362284|177 S. Monroe-Siding Road,  Xenia, Ohio, Ohio,  45385, United States|937-372-0700|info@skydiveohio.com|http://www.skydiveohio.com
131|Mountain-Skydive|||||||||Räbiweg 5,  Belp,  3123, Switzerland|++41 (0)31 819 37 56|skydive@rsag.ch|http://www.mountain-skydive.ch/
132|Alliance Sport Parachute Club / Skydive Rick's|Petersburg Airport|OH29|40.901|0.654754005749316|0.75584204166957|-80.555|-0.986443581425739|0.164100763751916|2 Hofmeister Road,  Petersburg, Oh, Ohio,  44454, United States|330-426-2565|rickandkay@skydivericks.com|http://www.skydivericks.com
133|Bozeman Skydivers||KBZN|45.777|0.716630689886654|0.69745283303789|-111.153|-0.932620129853964|-0.360859658858087|2006 Gilkerson Dr. (unit B),  Bozeman, Montana,  59715, United States|(406)570-9074|montanajeff@dropzone.com|
134|Skydive  Proença-a-Nova|Proença-a-Nova||39.732|0.639197431644367|0.769042679816436|-7.873|-0.136977764205582|0.990574122473043|Moitas Airfield,  Proença-a-Nova,  6150-345, Portugal|(+351)925 605 605|info@skyfuncenter.com|http://www.skyfuncenter.com/
135|Rumbula|Rumbula||56.89|0.837623391089024|0.546248162194184|24.215|0.410161812279017|0.912012767316331|Maskavas 436,  Riga,  LV-1063, Latvia|+371-2651-9062|admin@skydivelatvia.20m.com|http://skydivelatvia.20m.com/
136|Jumptown|Orange Municipal Airport|KORE|42.566|0.676439041726839|0.736498623778535|-72.285|-0.95258185293808|0.304282456696165|80 Airport Rd., Suite 10,  Orange, MA, Massachusetts,  01364-2301, United States|800-890-5867, 978-544-5321|manager@jumptown.com|http://www.jumptown.com
137|Freefall Adventures Florida, Inc|Lake Wales Municipal Airport|X07|27.894|0.467837263974664|0.883814626738379|-81.62|-0.98932326528863|0.145737698481355|440 S Airport Road,  Lake Wales, Florida,  FL 33859, United States|772 388 0550|SkydiveMik@aol.com|http://www.ffadventures.com
138|Skydive Kentucky - Elizabethtown|Addington Field|EKX|37.689|0.611375124903251|0.791340923148509|-85.923|-0.997469403478705|0.0710970401904132|Addington Field,  Elizabethtown, Kentucky,  42701, United States|877-U-SKYDIVe|contactus@skydiveky.com|http://www.SkydiveKentucky.com
139|Mile-Hi Skydiving Center|2V2 - Longmont Vance Brand Airport|2V2|40.164|0.644977653148811|0.764201430866661|-105.163|-0.965185607628284|-0.26156594355386|229 Airport Rd.,  Hangar 34G,  Longmont, Colorado,  80503, United States|(303) 759-3483|info@milehiskydiving.com|http://www.milehiskydiving.com
140|Parachute Center||1O3|38.202|0.618435826561263|0.785835306171393|-121.268|-0.854748851061746|-0.519041811040907|23597 North Highway 99/P.O. Box 423,  Acampo, California,  95220-0423, United States|209-369-1128|paractr@softcom.net|http://www.parachutecenter.com
141|Peterlee Parachute Centre|||54.768|0.816822830367959|0.576888606049449|-1.383|-0.0241355596784946|0.999708694950187|Shotton Colliery Airfield,  Peterlee, United Kingdom|skydiveamy@aol.com|skydiveamy@aol.com|http://www.skydiveacademy.co.uk/
142|Skydive Smoky Mountains|Coopers Field|KCSV|36.175|0.590253508550111|0.807217935655721|-83.161|-0.992884683056162|0.119079831006196|Fish Hatchery Road,  Morristown, Tennessee,  37813, United States|865-577-9798|kippburnett@comcast.net|http://www.skydivesmokymountains.com
143|School of Human Flight|Quincy-Gasden Co. Airport|K2J9|30.598|0.509011369875489|0.860759795377014|-84.557|-0.995491056744154|0.0948554476158744|PO Box 180488,  Tallahassee FL, Florida,  32318, United States|(850) 627-7643|info@skydivetallahassee.com|http://www.skydivetallahassee.com
144|Parachutes Over Carmi|Carmi Municipal Airport|KCUL|38.089|0.616884783091647|0.787053469841771|-88.123|-0.99946344475601|0.0327539706974525|County Road 1500 N,  Carmi, Illinois,  62821, United States|1-618-382-8921|skykittn@verizon.net|http://www.skydivecarmi.com
145|Pecos para-quedismo|||||||||Bacacheri,  Curitiba, Brazil|041 357-9392|skydivepecos@ig.com.br|http://www.jump.to/skydivepecos
146|Skydive Twin Cities||WI14|44.967|0.706699399656046|0.707513928149675|-92.388|-0.999131578601986|-0.0416663970160887|2026 County Rd J,  Baldwin, Wisconsin,  54002, United States|715-684-3416|dropzone@skydivetwincities.com|http://www.skydivetwincities.com
147|Paracentrum Ameland|Ameland|EHAL|53.448|0.803316685591805|0.595552099022242|5.685|0.0990592414039387|0.995081537710592|Strandweg 21,  Ballum - Ameland,  9162EV, Netherlands|+31(0)519-554880|info@skydive-ameland.nl|http://www.paracentrumameland.nl/index.php
148|Slovak air Boogie|||||||||airport Slavnica,  Slavnica, Slovak Republic|skydive@computel.sk|skydive@computel.sk|http://www.skydive.sk
149|Luleå Fallskärmsklubb|||||||||Box 50 147,  Luleå,  973 24, Sweden|+47 70 588 99 90|info@lufk.nu|http://www.lufk.nu
150|PARACLUBE DA MAIA - Escola de Paraquedismo|Vilar de Luz|LPVL|41.16|0.658164014942677|0.752874577492517|8.3|0.144356201000973|0.98952578906897|Aeródromo de Vilar de Luz  -  Apartado 1399,  MAIA,  4471-909 M, Portugal|+351.93.4445555|paraclube@sapo.pt|http://www.paraclubedamaia.pt
151|Skydive Kansas|Osage City Municipal Airport|K53K|38.634|0.624343250420522|0.781150117233773|-95.802|-0.994877180692441|-0.10109102500944|1613 East Laing,  Osage City, Kansas,  66523, United States|785.840.JUMP|jen@skydivekansas.com|http://www.skydivekansas.com
152|Skydive Newport|Newport State Airport|KUUU|41.532|0.663038240633983|0.748585527149031|-71.282|-0.947109507463146|0.320910549644162|Newport State Airport,  Middletown, Rhode Island,  02842, United States|401-845-0393 toll free 1-877 Scenic DZ|skydivenewport@aol.com|http://www.SkydiveNewport.com
153|Skydive The Rockies! - Closed|Fremont County Airport|1V6|38.431|0.621571708306907|0.783357269342944|-105.101|-0.965468084070783|-0.260521359279217|Fremont County Airport,  Penrose, Colorado, United States|kendra@outoftheblueskydiving.com|kendra@outoftheblueskydiving.com|http://www.skydivethrockies.com
154|Scuola Paracadutismo Lucca|||||||||via dei Paracadutisti,  Tassignano (LU),  55012, Italy|+393495145377|info@paracadutismolucca.it|http://www.paracadutismolucca.it
155|Skydive Monterey Bay|Marina Municipal Airport|KOAR|36.682|0.597373232240668|0.801963354151758|-121.762|-0.850241996359607|-0.526392009462939|3261 Imjin Road,  Marina, California,  93933, United States|1888-BAY-JUMP|bill.gates@hotmail.com|http://www.skydivemontereybay.com
156|Skydive Long Island|Calverton Airport|KCTO|40.915|0.654938673252959|0.75568203252271|-72.792|-0.955237064177873|0.29584142918266|4062 Grumman Blvd.,  Calverton, N.Y., New York,  11933, United States|631-208-3900|info@skydivelongisland.com|http://www.skydivelongisland.com
157|Skydivingnz.com - Christchurch|Wigram Aerodrome||||||||P O Box 16625,  Christchurch, New Zealand|03 343 5542|skydive@xtra.co.nz|http://www.skydivingnz.com
158|Centro de Paracaidismo Galsur SKYDIVE BRAGANÇA|||||||||aerodromo de Bragança,  Bragança, Portugal|00 34 986 261543|skydivebraganza@mixmail.com|http://estadium.ya.com/skydivebraganza/
159|Skydive Pennsylvania|Grove City Airport|29D|41.146|0.657980033333416|0.753035374822828|-80.168|-0.985312681882446|0.170759828184565|496 Old Ash Road,  Mercer, Pennsylvania,  16137, United States|800-909-JUMP|jump@skydivepa.com|http://www.skydivepa.com
160|Madera Parachute Center|Madera Municipal Airport|KMAE|36.987|0.601633803013523|0.798772036986452|-120.113|-0.865037609124767|-0.501707020879425|4130D Aviation Dr.,  Madera, California,  93637, United States|559-673-2688|dgilbert96@comcast.net|http://www.skydivemadera.com
161|The Parachute Centre|Tilstock Airfield|EGCT|52.932|0.797920699307978|0.602762438789833|-2.648|-0.0461998677401357|0.998932216029093|Tilstock Airfield,  Whitchurch, Shropshire,  SY13 2HA, United Kingdom|+44 1948 841111|skydive@theparachutecentre.com|http://www.theparachutecentre.com
162|Dropzone Eesti|||||||||Virbi 18-107,  Tallinn,  13629, Estonia|+37256354580|info@dropzone.ee|http://www.dropzone.ee
163|Air Sports Centre|||||||||Airport Bolkovce,  Lucenec     SLOVAKIA, Slovak Republic|+421 905 602 706|lsc@pronet.sk|
164|Skydive Vienna|Flugplatz Wr. Neustadt West|LOXN|47.829|0.741144489723548|0.671345548396966|16.224|0.279393328430056|0.960176737912753|Flugfeldgürtel 5,  Wiener Neustadt,  2700, Austria|+43 664 3013368|pr@paraclub.at|http://www.skydive-vienna.com
165|La Rochelle|||||||||aeroport la rochelle ile de re,  LA ROCHELLE,  17000, France|06.08.78.08.54|altitudes@parachutisme.net|http://www.parachutisme.net
166|Skydive Ramblers|Toogoolawah||||||||Brisbane Valley Highway,  Toogoolawah, via Brisbane, Queensland,  4313, Australia|+61 7 54231159|sonja@bruss-news.net|http://www.ramblers.com.au
167|Pretoria Skydiving Club|Wonderboom Airport||||||||Wonderboom Airport,  Pretoria,  0129, South Africa|+27 12 543 0377|greatfun@mweb.co.za|http://www.iloveskydiving.co.za
168|Skydive Space Center||KTIX|28.515|0.47738881768709|0.878692162675486|-80.799|-0.987133474469501|0.159898416445474|476 N. Willams Ave,  Titusville, Florida,  32796-2523, United States|800-823-0016|skydivespacecenter@hotmail.com|http://www.skydivespacecenter.com
169|Wellington Sport Skydivers|||||||||Dannevirke Aerodrome, see Cloud 9 Skydiving,  Dannevirke, New Zealand|0800 TO SKYDIVE|jump@goleap.co.nz|http://www.goleap.co.nz
170|Skydive Walterboro|Lowcountry Regional Airport|KRBW|32.92|0.543467499474665|0.83943020973441|-80.642|-0.986691620714781|0.162602723258987|627 Aviation Way,  Walterboro, South Carolina,  29488, United States|In SC call: 1-800-549-JUMP(5867)|bcar@lowcountry.com|http://www.skydivewalterboro.com
171|Skydive ENPC|Seppe|EHSE|51.555|0.783205367339416|0.621763100039501|4.548|0.0792942436098497|0.996851254165004|Pastoor van Breughelstraat 91-93,  Bosschenhoofd ,  4744 RC, Netherlands|+31 165 320955|info@enpc.nl|http://www.enpc.nl/
172|Skydive Abel Tasman|Motueka Airport|NZMK|-41.123|-0.657677692553707|0.753299444256553|172.993|0.121990604883588|-0.992531255084764|Hangar One, 16 College street,  Motueka,  7120, New Zealand|03 528 4091 or 0800 422 899|christine@skydive.co.nz|http://www.skydive.co.nz
173|Ogden Skydiving Center|Ogden Hinckley Airport|KOGD|41.196|0.658636930043532|0.752460892261407|-112.012|-0.927105376810486|-0.374800774130853|3463 Airport Road,  Ogden, Utah,  84405, United States|801-627-5867|skydiveogden@earthlink.net|http://www.skydiveogden.com
174|Skydive Idaho|Foster Field - Skydive Idaho|ID92|43.729|0.691248249120302|0.72261736630676|-116.523|-0.894755174218864|-0.446557026827001|24005 N Can Ada Rd,  Star, Idaho,  83669, United States|208-455-0000|info@skydiveidaho.com|http://www.SkydiveIdaho.com
175|Skydive Spaceland|BB Airpark|TE88|29.357|0.490249776800602|0.871581984868297|-95.459|-0.995464529291287|-0.0951334374595793|16111 FM 521,  Rosharon, TX, Texas,  77583, United States|281-369-3337|skydivespaceland@msn.com|http://www.skydivespaceland.com/
176|Skydive X|||||||||via Trieste, 300,  Gorizia,  34170, Italy|+39 335 813 58 98|info@skydive-x.com|http://www.skydive-x.com
177|Sydney Skydiving Centre|||||||||677 Tower Rd Bankstown Airport (Head Office) 77 Wentworth Ave Syd. (CBD ) Picton Exit M5 freeway (Dz),  Sydney, New South Wales, Australia|+61 2 9791 9155 (Office) +61 2 4630 9265|russell@sydneyskydivers.com.au|http://sydneyskydivers.com.au
178|FSV Saar|Saarlouis-Düren|EDRJ|49.313|0.758282273116395|0.651926371822335|6.671|0.116168033338063|0.993229574685715|Flugplatz Saarlouis-Düren,  Wallerfangen-Düren,  66798, Germany|+49-(0)-6837-909975|info@fsvsaar.de|http://www.fsvsaar.de
179|Skydive Brid|Bridlington||54.12|0.810246273656435|0.586089563143604|-0.236|-0.00411896538764179|0.999991517026087|East Leys Farm, Grindale,  Bridlington, United Kingdom|01262 677367|info@skydivebrid.co.uk|http://www.skydivebrid.co.uk
180|Skydive Karlsborg|||||||||Hoppfältet / VFK,  Karlsborg,  54601, Sweden|0505 40006|info@vfk.org|http://www.vfk.org
181|Skydive Lost Prairie|Carson Field Airport|MT53|48.095|0.744253264012375|0.667897506363758|-114.852|-0.907396422089183|-0.420275782290331|3175 Lower Lost Prairie Road,  Marion, Montana,  59925, United States|888-833-5867 406-858-2493|fred@SkydiveLostPrairie.com|http://www.skydivelostprairie.com
182|Neuhausen Near Cottbus|Neuhausen Flugplatz|EDAP|51.686|0.784624906520693|0.619970770333081|14.417|0.2489772606231|0.968509330720472|Flugplatz,  Neuhausen,  03058, Germany|0049 35605 40494|info@flughafen-cottbus.de|http://www.fallschirmsport-neuhausen.de/
183|Paracaidismo Cuautla (Skydive Cuautla)|Huitzililla|HUC|||||||Aerodromo de Cuautla. Km 3 Carretera Cuautla-Izucar de Matamoros,  Cuautla, Morelos, Mexico|(55) 55178529|info@skycuautla.com|http://www.skydivecuautla.com
184|Flandes|||||||||Flandes,  Tolima, Colombia|francois@skydivecolombia.com|francois@skydivecolombia.com|http://www.skydivecolombia.com
185|South Arkansas Skydivers|Camden Regional Airport|KCDH|33.623|0.553725860662269|0.832699028001012|-92.763|-0.998837474882464|-0.0482047587943752|886 Ouachita 43,  Camden, Arkansas,  71701, United States|870-574-1740|linzwalley@earthlink.net|http://southarkskydivers.tripod.com/index.html
186|Skydive Jyväskylä|Tikkakoski|EFJY|62.409|0.886276342668836|0.463156824872044|25.671|0.433202952994674|0.901296400479162|PL 462,  Jyväskylä,  40101, Finland|+358 45 1214181|kerho@skydivejkl.fi|http://www.skydivejkl.fi
187|Skydive Tulsa|Haskell Airport|2K9|35.833|0.585424717162673|0.810726773046878|-95.667|-0.995112608983281|-0.0987466224358439|Haskell Airport,  1 mile North of haskell on Hwy 72, Oklahoma,  74436, United States|918-482-5867|contact@skydivetulsa.com|http://www.skydivetulsa.com
188|Skydive Rotterdam|||||||||Saventembaan 5,  Rotterdam,  3045 AR, Netherlands|0031(0)10-4159450|jump@skydiverotterdam.com|http://www.skydiverotterdam.com/
189|Skydive Fürstenfeld|Flugplatz Fürstenfeld|LOGF|47.062|0.732091266532442|0.68120656005864|16.061|0.276660607484381|0.960967693664242|Burgauer Straße 30,  Fürstenfeld,  8280, Austria|gerald@swoop.at|gerald@swoop.at|http://www.freifall.at
